AAPL,MSFT,GOOG,AMZN,TSLA,META,NVDA,ORCL,IBM,INTC,ADBE,CRM,PYPL,NFLX,UBER,SQ,SHOP,SNOW,PLTR,COIN,BAC,JPM,GS,C,WFC,T,VZ,DIS,NKE,XOM,CVX,BP,BA,RTX,MMM,CAT,GE,GM,F,AMD,QCOM,TXN,MU,AVGO,MSI,ZBRA,TTD,DOCU
125.06999969482422,239.5800018310547,89.69999694824219,85.81999969482422,108.0999984741211,124.73999786376953,14.3149995803833,83.72000122070312,141.5500030517578,26.729999542236328,336.9200134277344,134.77999877929688,74.58000183105469,294.95001220703125,25.360000610351562,64.63999938964844,35.68000030517578,135.5,6.389999866485596,33.599998474121094,33.5099983215332,135.1199951171875,346.2200012207031,45.779998779296875,41.790000915527344,18.739999771118164,40.119998931884766,88.97000122070312,118.75,106.51000213623047,173.99000549316406,34.31999969482422,195.38999938964844,100.80999755859375,102.39966583251953,238.8800048828125,52.943973541259766,33.81999969482422,11.680000305175781,64.0199966430664,107.19999694824219,163.2100067138672,50.369998931884766,55.347999572753906,257.3999938964844,260.20001220703125,44.02000045776367,56.75
126.36000061035156,229.10000610351562,88.70999908447266,85.13999938964844,113.63999938964844,127.37000274658203,14.74899959564209,84.4800033569336,142.60000610351562,27.68000030517578,341.4100036621094,139.58999633789062,77.69000244140625,309.4100036621094,25.90999984741211,66.30000305175781,37.540000915527344,130.44000244140625,6.579999923706055,37.70000076293945,34.13999938964844,136.3800048828125,347.70001220703125,46.959999084472656,42.650001525878906,19.139999389648438,41.130001068115234,91.9800033569336,121.20999908447266,106.81999969482422,172.13999938964844,33.779998779296875,203.63999938964844,100.83999633789062,104.64046478271484,241.36000061035156,56.02553939819336,34.689998626708984,12.010000228881836,64.66000366210938,111.52999877929688,169.1699981689453,54.20000076293945,56.02399826049805,258.0199890136719,262.989990234375,44.310001373291016,56.27000045776367
125.0199966430664,222.30999755859375,86.7699966430664,83.12000274658203,110.33999633789062,126.94000244140625,14.265000343322754,84.30999755859375,141.11000061035156,27.559999465942383,328.44000244140625,136.33999633789062,76.2699966430664,309.70001220703125,25.549999237060547,64.70999908447266,35.95000076293945,121.55999755859375,6.320000171661377,33.529998779296875,34.06999969482422,135.35000610351562,343.760009765625,46.75,42.41999816894531,19.209999084472656,41.70000076293945,91.91999816894531,120.62000274658203,109.20999908447266,175.24000549316406,33.900001525878906,204.99000549316406,100.87999725341797,102.80936431884766,240.27999877929688,56.895450592041016,35.0,12.25,62.33000183105469,109.4000015258789,166.92999267578125,54.709999084472656,55.50199890136719,255.1199951171875,260.05999755859375,42.59000015258789,53.93000030517578
129.6199951171875,224.92999267578125,88.16000366210938,86.08000183105469,113.05999755859375,130.02000427246094,14.859000205993652,85.66000366210938,143.6999969482422,28.729999542236328,332.75,140.50999450683594,76.4800033569336,315.54998779296875,26.399999618530273,68.98999786376953,36.849998474121094,124.05999755859375,6.400000095367432,33.2599983215332,34.40999984741211,137.94000244140625,348.0799865722656,47.310001373291016,42.79999923706055,19.530000686645508,42.189998626708984,93.91999816894531,124.52999877929688,110.52999877929688,176.55999755859375,34.459999084472656,213.0,102.45999908447266,105.95317840576172,248.86000061035156,57.414207458496094,35.90999984741211,12.579999923706055,63.959999084472656,115.33999633789062,175.16000366210938,56.77000045776367,58.84299850463867,263.8399963378906,273.4200134277344,42.290000915527344,54.540000915527344
130.14999389648438,227.1199951171875,88.80000305175781,87.36000061035156,119.7699966430664,129.47000122070312,15.628000259399414,86.41999816894531,143.5500030517578,29.309999465942383,341.9800109863281,147.10000610351562,77.08000183105469,315.1700134277344,27.399999618530273,69.05999755859375,37.189998626708984,134.42999267578125,6.5,38.27000045776367,33.88999938964844,137.3699951171875,353.0,47.540000915527344,42.38999938964844,19.040000915527344,41.369998931884766,94.7699966430664,124.8499984741211,108.47000122070312,175.17999267578125,34.77000045776367,208.57000732421875,99.5999984741211,106.01170349121094,246.6199951171875,57.99680709838867,35.91999816894531,12.6899995803833,67.23999786376953,114.61000061035156,176.67999267578125,56.36000061035156,57.68899917602539,260.6099853515625,279.2900085449219,43.9900016784668,56.5099983215332
130.72999572753906,228.85000610351562,89.23999786376953,89.87000274658203,118.8499984741211,132.99000549316406,15.909000396728516,86.5,144.8000030517578,29.440000534057617,338.70001220703125,147.44000244140625,77.91999816894531,327.5400085449219,28.040000915527344,70.02999877929688,36.5,137.94000244140625,6.699999809265137,43.22999954223633,34.119998931884766,138.60000610351562,357.3599853515625,48.189998626708984,42.36000061035156,19.469999313354492,41.95000076293945,95.55999755859375,125.83999633789062,110.08999633789062,176.0399932861328,34.849998474121094,206.69000244140625,99.91999816894531,107.13211059570312,250.50999450683594,60.07182693481445,37.11000061035156,12.84000015258789,68.05000305175781,116.91000366210938,178.39999389648438,57.209999084472656,57.49300003051758,262.3500061035156,286.92999267578125,44.84000015258789,58.04999923706055
133.49000549316406,235.77000427246094,92.26000213623047,95.08999633789062,123.22000122070312,132.88999938964844,16.000999450683594,88.5999984741211,145.25999450683594,29.850000381469727,342.92999267578125,144.89999389648438,78.54000091552734,327.260009765625,28.350000381469727,71.66999816894531,36.439998626708984,139.7100067138672,6.980000019073486,43.790000915527344,34.380001068115234,139.6300048828125,364.4800109863281,48.709999084472656,42.7400016784668,19.40999984741211,41.18000030517578,96.33000183105469,127.94000244140625,111.37000274658203,175.1999969482422,35.040000915527344,208.02999877929688,99.58999633789062,107.95986938476562,250.72999572753906,62.00319290161133,37.81999969482422,13.220000267028809,69.05999755859375,118.38999938964844,178.8699951171875,58.060001373291016,57.81399917602539,264.3399963378906,299.7900085449219,47.310001373291016,59.599998474121094
133.41000366210938,238.50999450683594,91.91000366210938,95.2699966430664,123.55999755859375,136.7100067138672,16.51099967956543,88.77999877929688,145.5500030517578,30.290000915527344,344.5400085449219,149.60000610351562,79.77999877929688,330.1300048828125,29.030000686645508,71.80000305175781,36.7599983215332,142.13999938964844,7.010000228881836,47.54999923706055,34.470001220703125,139.49000549316406,369.94000244140625,49.09000015258789,42.83000183105469,19.40999984741211,41.810001373291016,99.80999755859375,127.88999938964844,113.22000122070312,177.0800018310547,35.310001373291016,214.32000732421875,100.68000030517578,108.15217590332031,255.07000732421875,62.93695068359375,38.33000183105469,13.430000305175781,70.80000305175781,121.58999633789062,178.1300048828125,57.27000045776367,58.194000244140625,264.7099914550781,293.0,46.70000076293945,58.70000076293945
134.75999450683594,239.22999572753906,92.80000305175781,98.12000274658203,122.4000015258789,136.97999572753906,16.89900016784668,89.19999694824219,145.88999938964844,30.110000610351562,344.3800048828125,149.50999450683594,79.4800033569336,332.82000732421875,29.440000534057617,71.6500015258789,38.88999938964844,140.8699951171875,6.960000038146973,49.97999954223633,35.22999954223633,143.00999450683594,374.0,49.91999816894531,44.220001220703125,19.549999237060547,41.86000061035156,99.4000015258789,128.85000610351562,113.1500015258789,177.55999755859375,35.560001373291016,214.1300048828125,98.68000030517578,108.28594970703125,258.4599914550781,64.00638580322266,36.5099983215332,12.720000267028809,71.0,120.23999786376953,179.00999450683594,56.93000030517578,57.900001525878906,266.010009765625,293.70001220703125,47.029998779296875,58.34000015258789
135.94000244140625,240.35000610351562,92.16000366210938,96.05000305175781,131.49000549316406,135.36000061035156,17.70199966430664,88.5999984741211,145.19000244140625,29.600000381469727,344.3800048828125,148.47000122070312,80.18000030517578,326.2200012207031,29.200000762939453,75.0999984741211,39.97999954223633,145.72000122070312,7.070000171661377,54.13999938964844,34.52000045776367,140.8000030517578,349.9200134277344,50.310001373291016,44.119998931884766,19.329999923706055,40.849998474121094,99.91000366210938,128.13999938964844,112.93000030517578,180.49000549316406,35.689998626708984,211.41000366210938,98.43000030517578,105.85284423828125,256.260009765625,64.23783111572266,36.61000061035156,12.670000076293945,71.58999633789062,120.27999877929688,175.39999389648438,56.849998474121094,57.92399978637695,263.2900085449219,293.5799865722656,47.06999969482422,59.720001220703125
135.2100067138672,235.80999755859375,91.77999877929688,95.45999908447266,128.77999877929688,133.02000427246094,17.37700080871582,86.70999908447266,140.41000366210938,28.809999465942383,341.30999755859375,145.4499969482422,77.30999755859375,326.3299865722656,28.959999084472656,72.11000061035156,39.16999816894531,140.11000061035156,6.900000095367432,50.209999084472656,33.720001220703125,136.57000732421875,349.0899963378906,49.43000030517578,43.380001068115234,19.020000457763672,39.970001220703125,99.04000091552734,126.43000030517578,110.61000061035156,177.22999572753906,35.34000015258789,209.41000366210938,95.73999786376953,102.63378143310547,252.82000732421875,63.26416778564453,36.439998626708984,12.40999984741211,70.52999877929688,122.04000091552734,173.75999450683594,56.5099983215332,57.42900085449219,256.8599853515625,296.5400085449219,45.68000030517578,57.5
135.27000427246094,231.92999267578125,93.91000366210938,93.68000030517578,127.16999816894531,136.14999389648438,16.764999389648438,85.94000244140625,140.6199951171875,28.420000076293945,342.5299987792969,146.41000366210938,76.75,315.7799987792969,29.030000686645508,70.94000244140625,38.060001373291016,135.24000549316406,6.730000019073486,49.41999816894531,33.22999954223633,134.75,350.75,49.369998931884766,42.95000076293945,18.940000534057617,40.060001373291016,99.08000183105469,124.52999877929688,111.31999969482422,179.0,35.540000915527344,207.08999633789062,94.23999786376953,99.02173614501953,245.75,61.340782165527344,35.72999954223633,12.180000305175781,67.70999908447266,117.58000183105469,170.92999267578125,56.36000061035156,56.321998596191406,252.52999877929688,287.7200012207031,44.2599983215332,53.9900016784668
137.8699951171875,240.22000122070312,99.27999877929688,97.25,133.4199981689453,139.3699951171875,17.839000701904297,87.25,141.1999969482422,29.219999313354492,356.3800048828125,151.25,79.08999633789062,342.5,30.360000610351562,76.16000366210938,40.47999954223633,144.82000732421875,7.019999980926514,55.15999984741211,33.849998474121094,135.0800018310547,341.8399963378906,51.09000015258789,43.91999816894531,19.229999542236328,40.0,103.4800033569336,126.62000274658203,113.3499984741211,180.89999389648438,35.5,206.75999450683594,94.36000061035156,100.8779296875,249.7100067138672,61.99521255493164,35.349998474121094,12.399999618530273,70.06999969482422,122.9000015258789,173.0,58.459999084472656,57.077999114990234,255.30999755859375,297.0299987792969,45.56999969482422,56.5099983215332
141.11000061035156,242.5800018310547,101.20999908447266,97.5199966430664,143.75,143.27000427246094,19.19300079345703,88.97000122070312,141.86000061035156,30.270000457763672,364.9800109863281,155.8699951171875,79.5,357.4200134277344,30.530000686645508,81.66000366210938,44.040000915527344,150.3000030517578,7.380000114440918,55.959999084472656,34.31999969482422,137.27000427246094,349.1400146484375,51.97999954223633,45.029998779296875,19.100000381469727,39.630001068115234,105.69000244140625,128.2899932861328,112.76000213623047,180.66000366210938,35.58000183105469,209.97000122070312,96.25,102.52508544921875,252.6999969482422,63.6632080078125,36.439998626708984,12.800000190734863,76.52999877929688,131.02999877929688,178.1699981689453,61.81999969482422,58.16299819946289,256.82000732421875,317.760009765625,47.189998626708984,58.689998626708984
142.52999877929688,242.0399932861328,99.20999908447266,96.31999969482422,143.88999938964844,143.13999938964844,19.264999389648438,89.69999694824219,141.49000549316406,29.920000076293945,361.32000732421875,154.86000061035156,79.58000183105469,363.8299865722656,29.93000030517578,80.79000091552734,42.689998626708984,145.7899932861328,7.019999980926514,53.560001373291016,34.56999969482422,138.4499969482422,348.3299865722656,51.41999816894531,44.45000076293945,19.15999984741211,40.41999816894531,106.0,126.83000183105469,113.80999755859375,180.8300018310547,35.290000915527344,211.97999572753906,99.47000122070312,96.15384674072266,257.6099853515625,64.40542602539062,36.20000076293945,12.739999771118164,74.69999694824219,130.6999969482422,177.0399932861328,61.2599983215332,58.50299835205078,256.2300109863281,310.0799865722656,47.619998931884766,57.95000076293945
141.86000061035156,240.61000061035156,96.7300033569336,97.18000030517578,144.42999267578125,141.5,19.322999954223633,89.63999938964844,140.75999450683594,29.700000762939453,358.1700134277344,156.1699981689453,79.0999984741211,367.9599914550781,30.290000915527344,80.7699966430664,47.33000183105469,144.44000244140625,7.21999979019165,52.7599983215332,34.869998931884766,139.1199951171875,349.6300048828125,51.900001525878906,45.34000015258789,20.420000076293945,40.33000183105469,108.12000274658203,126.81999969482422,113.20999908447266,179.0800018310547,35.2400016784668,212.67999267578125,100.01000213623047,94.42308044433594,258.44000244140625,64.47725677490234,36.31999969482422,12.789999961853027,74.91000366210938,131.1699981689453,175.0399932861328,61.540000915527344,58.56800079345703,258.57000732421875,310.57000732421875,48.709999084472656,57.33000183105469
143.9600067138672,248.0,99.16000366210938,99.22000122070312,160.27000427246094,147.3000030517578,19.802000045776367,89.83000183105469,134.4499969482422,30.09000015258789,365.82000732421875,165.08999633789062,80.80999755859375,364.8699951171875,30.020000457763672,81.19000244140625,48.33000183105469,152.4499969482422,7.239999771118164,53.02000045776367,35.34000015258789,139.97999572753906,354.9700012207031,52.189998626708984,45.810001373291016,20.0,40.27000045776367,109.69999694824219,127.52999877929688,117.76000213623047,187.7899932861328,36.25,212.72999572753906,100.25,94.94147491455078,262.1199951171875,64.75658416748047,36.47999954223633,12.920000076293945,75.16000366210938,133.9600067138672,174.10000610351562,62.79999923706055,59.858001708984375,257.25,311.2699890136719,49.75,58.599998474121094
145.92999267578125,248.16000366210938,100.70999908447266,102.23999786376953,177.89999389648438,151.74000549316406,20.364999771118164,88.98999786376953,134.38999938964844,28.15999984741211,370.7099914550781,164.52000427246094,81.83000183105469,360.7699890136719,30.360000610351562,83.83000183105469,50.08000183105469,159.36000061035156,7.550000190734863,61.369998931884766,35.45000076293945,140.32000732421875,353.70001220703125,51.86000061035156,46.119998931884766,19.950000762939453,40.63999938964844,109.54000091552734,127.52999877929688,115.61000061035156,179.4499969482422,36.31999969482422,211.1699981689453,99.5999984741211,96.36287689208984,264.5400085449219,66.4245834350586,37.95000076293945,13.270000457763672,75.4000015258789,133.39999389648438,175.24000549316406,63.869998931884766,59.0989990234375,254.39999389648438,317.1000061035156,51.95000076293945,59.25
143.0,242.7100067138672,97.94999694824219,100.55000305175781,166.66000366210938,147.05999755859375,19.16200065612793,87.3499984741211,135.3000030517578,27.950000762939453,363.4200134277344,164.75,79.63999938964844,353.1099853515625,29.6299991607666,79.79000091552734,47.189998626708984,152.9199981689453,7.369999885559082,56.15999984741211,35.29999923706055,139.1300048828125,357.4599914550781,51.75,46.290000915527344,20.15999984741211,41.04999923706055,107.58999633789062,126.37000274658203,113.55999755859375,174.1999969482422,36.16999816894531,209.6699981689453,98.70999908447266,94.13043212890625,261.5,64.5091781616211,36.290000915527344,12.890000343322754,72.44999694824219,131.6300048828125,173.1300048828125,61.709999084472656,58.14500045776367,252.24000549316406,309.0299987792969,49.220001220703125,58.290000915527344
144.2899932861328,247.80999755859375,99.87000274658203,103.12999725341797,173.22000122070312,148.97000122070312,19.53700065612793,88.45999908447266,134.72999572753906,28.260000228881836,370.3399963378906,167.97000122070312,81.48999786376953,353.8599853515625,30.93000030517578,81.72000122070312,49.27000045776367,156.44000244140625,7.78000020980835,58.47999954223633,35.47999954223633,139.9600067138672,365.80999755859375,52.220001220703125,46.869998931884766,20.3700008392334,41.56999969482422,108.48999786376953,127.33000183105469,116.01000213623047,174.02000427246094,36.22999954223633,213.0,99.8499984741211,96.22073364257812,252.2899932861328,64.22985076904297,39.31999969482422,13.510000228881836,75.1500015258789,133.2100067138672,177.2100067138672,60.29999923706055,58.500999450683594,257.010009765625,316.17999267578125,50.70000076293945,60.63999938964844
145.42999267578125,252.75,101.43000030517578,105.1500015258789,181.41000366210938,153.1199951171875,20.94300079345703,90.05000305175781,135.08999633789062,29.06999969482422,383.9200134277344,171.82000732421875,82.91000366210938,361.989990234375,31.489999771118164,83.9000015258789,50.2599983215332,165.22000122070312,8.199999809265137,65.69999694824219,35.91999816894531,139.58999633789062,365.7099914550781,52.150001525878906,47.33000183105469,20.18000030517578,41.689998626708984,109.38999938964844,129.5,114.73999786376953,171.36000061035156,36.439998626708984,214.75,98.41999816894531,96.87290954589844,249.5399932861328,65.69832611083984,39.29999923706055,13.789999961853027,84.63999938964844,138.4600067138672,182.10000610351562,62.599998474121094,60.275001525878906,259.7699890136719,328.6300048828125,52.310001373291016,63.0
150.82000732421875,264.6000061035156,108.80000305175781,112.91000366210938,188.27000427246094,188.77000427246094,21.708999633789062,89.37999725341797,136.38999938964844,30.190000534057617,392.2300109863281,174.63999938964844,86.95999908447266,366.8900146484375,33.04999923706055,88.41000366210938,53.630001068115234,178.0500030517578,8.989999771118164,81.45999908447266,36.130001068115234,138.94000244140625,369.4700012207031,52.220001220703125,47.22999954223633,20.280000686645508,41.83000183105469,113.20999908447266,129.05999755859375,111.1500015258789,169.00999450683594,35.20000076293945,209.33999633789062,96.95999908447266,100.57691955566406,244.89999389648438,66.99121856689453,41.5,14.319999694824219,88.30999755859375,135.85000610351562,184.72000122070312,63.16999816894531,60.57699966430664,255.9199981689453,344.70001220703125,57.0099983215332,67.83000183105469
154.5,258.3500061035156,105.22000122070312,103.38999938964844,189.97999572753906,186.52999877929688,21.100000381469727,89.62000274658203,136.94000244140625,30.31999969482422,379.3299865722656,171.0399932861328,85.5199966430664,365.8999938964844,33.09000015258789,84.70999908447266,52.93000030517578,163.2899932861328,8.40999984741211,74.62999725341797,36.43000030517578,141.08999633789062,369.95001220703125,50.95000076293945,47.58000183105469,19.829999923706055,41.5099983215332,110.70999908447266,127.61000061035156,111.91999816894531,169.4499969482422,35.150001525878906,206.00999450683594,96.4800033569336,98.23578643798828,247.75999450683594,65.4110107421875,41.130001068115234,13.229999542236328,86.08999633789062,135.02000427246094,182.2899932861328,62.40999984741211,59.762001037597656,256.44000244140625,330.80999755859375,53.099998474121094,65.33000183105469
151.72999572753906,256.7699890136719,103.47000122070312,102.18000030517578,194.75999450683594,186.05999755859375,21.089000701904297,88.52999877929688,136.17999267578125,28.690000534057617,375.2300109863281,169.0500030517578,82.33000183105469,361.4800109863281,33.900001525878906,82.55000305175781,51.56999969482422,158.07000732421875,8.3100004196167,74.58999633789062,36.369998931884766,141.9199981689453,370.79998779296875,50.86000061035156,47.68000030517578,19.579999923706055,41.279998779296875,109.87000274658203,125.7300033569336,111.7300033569336,169.63999938964844,34.84000015258789,206.80999755859375,97.63999938964844,97.40802764892578,251.4199981689453,65.7222671508789,41.34000015258789,13.140000343322754,83.68000030517578,132.92999267578125,181.0,59.97999954223633,60.130001068115234,258.239990234375,324.70001220703125,52.34000015258789,62.95000076293945
154.64999389648438,267.55999755859375,108.04000091552734,102.11000061035156,196.80999755859375,191.6199951171875,22.17300033569336,87.73999786376953,135.83999633789062,29.049999237060547,383.82000732421875,171.27999877929688,83.2300033569336,362.95001220703125,34.900001525878906,83.18000030517578,51.349998474121094,160.77000427246094,8.329999923706055,71.41999816894531,36.77000045776367,143.64999389648438,374.3999938964844,51.130001068115234,48.130001068115234,19.25,40.54999923706055,111.62999725341797,125.33000183105469,114.91999816894531,174.08999633789062,37.75,214.75999450683594,97.87000274658203,97.74247741699219,249.66000366210938,65.53072357177734,41.400001525878906,13.449999809265137,85.91000366210938,136.6300048828125,183.49000549316406,62.130001068115234,61.44499969482422,257.79998779296875,331.1499938964844,52.70000076293945,66.18000030517578
151.9199981689453,266.7300109863281,100.0,100.05000305175781,201.2899932861328,183.42999267578125,22.204999923706055,86.69000244140625,135.97999572753906,28.239999771118164,378.3599853515625,169.6300048828125,79.72000122070312,366.8299865722656,36.83000183105469,81.12999725341797,49.79999923706055,159.05999755859375,8.220000267028809,69.44000244140625,36.5,142.63999938964844,375.1000061035156,51.150001525878906,48.25,19.15999984741211,40.52000045776367,111.77999877929688,122.91000366210938,113.91999816894531,170.0,38.650001525878906,213.5,97.6500015258789,96.36287689208984,248.8699951171875,65.4110107421875,41.56999969482422,13.420000076293945,84.69000244140625,132.1699981689453,176.5,60.25,60.17100143432617,258.0,325.5400085449219,51.75,64.94999694824219
150.8699951171875,263.6199951171875,95.45999908447266,98.23999786376953,207.32000732421875,177.9199981689453,22.336999893188477,86.6500015258789,133.75,27.729999542236328,375.80999755859375,173.66000366210938,78.41999816894531,362.5,35.88999938964844,76.18000030517578,49.63999938964844,162.67999267578125,7.949999809265137,59.630001068115234,35.720001220703125,140.4199981689453,367.989990234375,49.97999954223633,47.56999969482422,18.969999313354492,39.810001373291016,110.36000061035156,122.18000030517578,114.3499984741211,168.44000244140625,39.54999923706055,211.99000549316406,97.8499984741211,94.42308044433594,246.27999877929688,64.47725677490234,41.630001068115234,13.489999771118164,83.20999908447266,130.52999877929688,174.99000549316406,60.18000030517578,59.941001892089844,257.1499938964844,316.55999755859375,49.880001068115234,63.849998474121094
151.00999450683594,263.1000061035156,94.86000061035156,97.61000061035156,196.88999938964844,174.14999389648438,21.264999389648438,87.13999938964844,135.60000610351562,27.799999237060547,370.989990234375,167.02999877929688,80.80000305175781,347.3599853515625,34.29999923706055,75.2300033569336,48.29999923706055,157.3300018310547,7.510000228881836,57.09000015258789,35.58000183105469,141.0399932861328,371.2799987792969,50.11000061035156,47.5099983215332,19.06999969482422,40.0099983215332,108.05999755859375,122.2300033569336,119.16999816894531,171.97000122070312,40.650001525878906,212.88999938964844,100.61000061035156,95.21739196777344,247.6699981689453,64.87629699707031,41.349998474121094,12.729999542236328,81.4800033569336,128.99000549316406,175.7899932861328,59.81999969482422,59.32500076293945,271.5199890136719,313.4599914550781,48.689998626708984,60.689998626708984
153.85000610351562,271.32000732421875,95.0,99.54000091552734,194.63999938964844,179.42999267578125,21.788000106811523,89.41999816894531,137.35000610351562,28.549999237060547,375.0,171.0800018310547,79.44999694824219,358.57000732421875,33.439998626708984,76.81999969482422,48.70000076293945,161.9600067138672,7.610000133514404,56.400001525878906,35.650001525878906,142.57000732421875,374.0199890136719,51.0,48.130001068115234,19.260000228881836,40.31999969482422,107.66000366210938,125.1500015258789,117.80000305175781,171.00999450683594,40.61000061035156,215.64999389648438,100.55999755859375,96.3879623413086,248.14999389648438,65.98563385009766,42.02000045776367,13.09000015258789,83.12999725341797,130.83999633789062,176.7100067138672,60.119998931884766,60.11199951171875,271.57000732421875,318.95001220703125,48.630001068115234,61.849998474121094
153.1999969482422,272.1700134277344,94.94999694824219,99.69999694824219,209.25,179.47999572753906,22.97100067138672,89.08999633789062,136.00999450683594,28.639999389648438,377.8999938964844,169.9600067138672,77.26000213623047,359.9599914550781,35.22999954223633,78.80000305175781,50.11000061035156,171.02000427246094,9.220000267028809,59.029998779296875,35.619998931884766,143.1999969482422,371.7799987792969,51.61000061035156,48.5,19.149999618530273,40.33000183105469,107.66000366210938,126.19999694824219,116.41999816894531,172.32000732421875,41.02000045776367,218.4499969482422,101.37000274658203,95.4933090209961,244.36000061035156,66.67198944091797,42.43000030517578,12.970000267028809,85.94999694824219,132.33999633789062,176.33999633789062,62.06999969482422,60.23099899291992,270.4200134277344,318.760009765625,49.91999816894531,63.63999938964844
