AAPL,MSFT,GOOG,AMZN,TSLA,META,NVDA,ORCL,IBM,INTC,ADBE,CRM,PYPL,NFLX,UBER,SQ,SHOP,SNOW,PLTR,COIN,BAC,JPM,GS,C,WFC,T,VZ,DIS,NKE,XOM,CVX,BP,BA,RTX,MMM,CAT,GE,GM,F,AMD,QCOM,TXN,MU,AVGO,MSI,ZBRA,TTD,DOCU
155.3300018310547,269.32000732421875,97.0999984741211,101.16000366210938,214.24000549316406,177.16000366210938,22.763999938964844,88.33999633789062,136.39999389648438,28.850000381469727,375.94000244140625,171.10000610351562,77.91000366210938,361.4200134277344,36.22999954223633,82.69000244140625,53.38999938964844,175.27999877929688,10.109999656677246,69.33999633789062,35.560001373291016,143.8000030517578,374.3399963378906,51.81999969482422,47.970001220703125,19.25,40.380001068115234,109.23999786376953,127.4800033569336,116.06999969482422,169.00999450683594,40.880001068115234,217.44000244140625,101.45999908447266,95.97826385498047,248.6999969482422,67.65363311767578,42.95000076293945,12.930000305175781,85.18000030517578,133.07000732421875,178.5,61.84000015258789,60.76900100708008,272.010009765625,327.0199890136719,66.30000305175781,65.48999786376953
153.7100067138672,262.1499938964844,95.77999877929688,98.1500015258789,202.0399932861328,172.44000244140625,22.00200080871582,87.72000122070312,135.0,28.200000762939453,365.1600036621094,168.11000061035156,76.7300033569336,350.7099914550781,36.220001220703125,78.62999725341797,44.90999984741211,164.39999389648438,9.710000038146973,65.58999633789062,35.279998779296875,141.82000732421875,370.20001220703125,51.459999084472656,47.220001220703125,19.260000228881836,39.84000015258789,105.83000183105469,124.37999725341797,115.7300033569336,166.57000732421875,40.95000076293945,212.2100067138672,100.97000122070312,93.6454849243164,246.52000427246094,67.07901000976562,43.099998474121094,12.90999984741211,80.08000183105469,130.16000366210938,176.0800018310547,60.04999923706055,60.05400085449219,267.3599853515625,333.44000244140625,63.06999969482422,66.6500015258789
152.5500030517578,258.05999755859375,94.58999633789062,97.19999694824219,208.30999755859375,172.8800048828125,21.38800048828125,87.27999877929688,135.02000427246094,27.610000610351562,356.8500061035156,165.1699981689453,74.66000366210938,347.9599914550781,34.77000045776367,75.0199966430664,43.61000061035156,154.0800018310547,9.199999809265137,65.19999694824219,35.349998474121094,142.24000549316406,368.5,51.41999816894531,47.4900016784668,19.440000534057617,40.220001220703125,105.22000122070312,124.83999633789062,111.27999877929688,162.85000610351562,40.02000045776367,211.66000366210938,101.51000213623047,94.4732437133789,247.7899932861328,66.27294158935547,43.16999816894531,12.890000343322754,78.5,127.72000122070312,175.32000732421875,59.0099983215332,59.558998107910156,269.4200134277344,322.5799865722656,60.29999923706055,64.47000122070312
148.47999572753906,252.6699981689453,92.05000305175781,94.58000183105469,197.3699951171875,172.0800018310547,20.655000686645508,86.19999694824219,131.7100067138672,26.059999465942383,346.70001220703125,161.6199951171875,75.23999786376953,337.5,34.20000076293945,71.94999694824219,41.41999816894531,151.25999450683594,8.470000267028809,62.06999969482422,34.52000045776367,139.6300048828125,361.1199951171875,49.84000015258789,46.2400016784668,19.209999084472656,39.20000076293945,102.08999633789062,121.0999984741211,111.16999816894531,161.0,39.77000045776367,205.52000427246094,100.6500015258789,91.34615325927734,240.7100067138672,65.65043640136719,41.130001068115234,12.199999809265137,76.7699966430664,123.69999694824219,170.75999450683594,57.599998474121094,58.15399932861328,268.4200134277344,307.0,56.75,59.61000061035156
148.91000366210938,251.50999450683594,91.80000305175781,95.79000091552734,200.86000061035156,171.1199951171875,20.753999710083008,86.31999969482422,130.97000122070312,25.469999313354492,348.7200012207031,163.36000061035156,75.4800033569336,334.8800048828125,34.540000915527344,72.94000244140625,42.029998779296875,150.66000366210938,8.359999656677246,61.18000030517578,34.290000915527344,138.55999755859375,360.8900146484375,50.040000915527344,46.0099983215332,19.3799991607666,39.279998779296875,101.68000030517578,119.9000015258789,109.7300033569336,160.35000610351562,38.93000030517578,205.75999450683594,100.51000213623047,91.08695983886719,237.88999938964844,66.39265441894531,40.88999938964844,12.210000038146973,76.61000061035156,123.94999694824219,169.8000030517578,56.97999954223633,57.617000579833984,264.1099853515625,304.8699951171875,56.40999984741211,60.459999084472656
149.39999389648438,254.77000427246094,91.06999969482422,95.81999969482422,202.07000732421875,172.0399932861328,23.663999557495117,88.58000183105469,130.7899932861328,25.610000610351562,347.0199890136719,164.1199951171875,75.19000244140625,323.6499938964844,34.470001220703125,74.1500015258789,42.380001068115234,153.1199951171875,8.170000076293945,62.36000061035156,34.2599983215332,139.6699981689453,363.5400085449219,50.380001068115234,46.25,19.350000381469727,38.529998779296875,101.7300033569336,119.95999908447266,110.73999786376953,161.92999267578125,39.68000030517578,208.1300048828125,99.63999938964844,91.06187438964844,237.9499969482422,66.1931381225586,39.25,12.069999694824219,79.75,126.19999694824219,171.82000732421875,58.75,58.380001068115234,264.0,301.0,56.25,61.439998626708984
146.7100067138672,249.22000122070312,89.3499984741211,93.5,196.8800048828125,170.38999938964844,23.285999298095703,88.66000366210938,130.57000732421875,25.139999389648438,320.5400085449219,162.1999969482422,73.55000305175781,317.1499938964844,33.400001525878906,77.36000061035156,40.75,148.44000244140625,8.09000015258789,58.439998626708984,34.209999084472656,140.92999267578125,363.8500061035156,50.18000030517578,46.619998931884766,19.239999771118164,38.7400016784668,100.30000305175781,118.04000091552734,110.75,162.41000366210938,39.70000076293945,198.14999389648438,99.62000274658203,90.13378143310547,236.1699981689453,66.67996978759766,39.18000030517578,11.880000114440918,78.08999633789062,124.33999633789062,169.13999938964844,58.18000030517578,57.775001525878906,261.79998779296875,291.9200134277344,54.970001220703125,59.13999938964844
147.9199981689453,250.16000366210938,90.0999984741211,93.76000213623047,207.6300048828125,169.5399932861328,23.500999450683594,87.95999908447266,130.49000549316406,24.899999618530273,322.32000732421875,163.13999938964844,73.7699966430664,323.0299987792969,33.54999923706055,75.13999938964844,40.47999954223633,154.64999389648438,8.029999732971191,58.959999084472656,34.209999084472656,142.16000366210938,365.5299987792969,50.470001220703125,46.779998779296875,19.030000686645508,38.880001068115234,100.44999694824219,118.52999877929688,110.55000305175781,162.82000732421875,40.220001220703125,200.4600067138672,99.16000366210938,90.5267562866211,239.97999572753906,66.91141510009766,39.310001373291016,12.0600004196167,78.7699966430664,123.41999816894531,170.74000549316406,57.900001525878906,58.54499816894531,262.94000244140625,296.2300109863281,55.08000183105469,59.7599983215332
147.41000366210938,249.4199981689453,90.30000305175781,94.2300033569336,205.7100067138672,174.94000244140625,23.215999603271484,87.4000015258789,129.3000030517578,24.93000030517578,323.95001220703125,163.61000061035156,73.5999984741211,322.1300048828125,33.2599983215332,76.7300033569336,41.13999938964844,154.3800048828125,7.840000152587891,64.83000183105469,34.29999923706055,143.35000610351562,351.6499938964844,50.689998626708984,46.77000045776367,18.90999984741211,38.810001373291016,99.61000061035156,118.79000091552734,109.91000366210938,160.77000427246094,39.599998474121094,201.5500030517578,98.08999633789062,90.08361053466797,239.5500030517578,67.60574340820312,38.7400016784668,12.069999694824219,78.58000183105469,123.52999877929688,171.4499969482422,57.81999969482422,59.42900085449219,262.80999755859375,300.25,55.959999084472656,61.349998474121094
145.30999755859375,246.27000427246094,90.51000213623047,92.16999816894531,202.77000427246094,173.4199981689453,22.697999954223633,86.33999633789062,128.19000244140625,25.329999923706055,323.3800048828125,167.35000610351562,73.81999969482422,313.4800109863281,32.9900016784668,76.62999725341797,40.099998474121094,154.5,7.690000057220459,64.66999816894531,34.13999938964844,142.5500030517578,346.2300109863281,51.5,46.68000030517578,18.65999984741211,38.29999923706055,98.54000091552734,118.58000183105469,110.88999938964844,162.0500030517578,39.93000030517578,204.5500030517578,98.04000091552734,92.1488265991211,248.6699981689453,67.15084075927734,38.720001220703125,12.319999694824219,78.29000091552734,123.68000030517578,172.1699981689453,57.34000015258789,59.356998443603516,263.3500061035156,302.3399963378906,55.40999984741211,58.9900016784668
145.91000366210938,251.11000061035156,92.30999755859375,92.12999725341797,190.89999389648438,174.52999877929688,23.31399917602539,86.97000122070312,128.92999267578125,26.200000762939453,333.5,186.58999633789062,74.0999984741211,311.8800048828125,33.689998626708984,78.04000091552734,41.18000030517578,135.27999877929688,7.96999979019165,63.70000076293945,33.4900016784668,141.07000732421875,349.1000061035156,51.400001525878906,45.79999923706055,18.65999984741211,38.40999984741211,98.91999816894531,119.58000183105469,111.4000015258789,162.55999755859375,40.2599983215332,210.05999755859375,99.0,91.88963317871094,252.17999267578125,68.41181182861328,39.529998779296875,12.550000190734863,80.44000244140625,123.77999877929688,174.0800018310547,56.43000030517578,59.8650016784668,263.55999755859375,306.05999755859375,56.38999938964844,61.279998779296875
151.02999877929688,255.2899932861328,94.0199966430664,94.9000015258789,197.7899932861328,185.25,23.889999389648438,89.25,129.63999938964844,26.399999618530273,344.0400085449219,186.42999267578125,76.29000091552734,315.17999267578125,34.56999969482422,80.87999725341797,43.400001525878906,142.11000061035156,8.329999923706055,64.51000213623047,34.15999984741211,143.66000366210938,357.0899963378906,52.349998474121094,46.849998474121094,18.809999465942383,38.2599983215332,101.13999938964844,120.94000244140625,112.80999755859375,164.9600067138672,40.220001220703125,215.11000061035156,99.0199966430664,93.0267562866211,255.30999755859375,68.93854522705078,41.0099983215332,13.079999923706055,81.5199966430664,123.5999984741211,175.67999267578125,56.779998779296875,63.2760009765625,266.55999755859375,309.45001220703125,57.290000915527344,65.08999633789062
153.8300018310547,256.8699951171875,95.58000183105469,93.75,193.80999755859375,184.89999389648438,23.554000854492188,89.73999786376953,130.19000244140625,25.989999771118164,347.0199890136719,183.8000030517578,76.77999877929688,312.0299987792969,33.880001068115234,80.80999755859375,43.47999954223633,142.07000732421875,8.279999732971191,62.77000045776367,34.09000015258789,142.82000732421875,357.04998779296875,52.18000030517578,46.630001068115234,18.770000457763672,38.150001525878906,100.66000366210938,120.16999816894531,113.80999755859375,166.1699981689453,40.41999816894531,211.9199981689453,99.51000213623047,91.91471862792969,253.97999572753906,69.48124694824219,40.45000076293945,12.979999542236328,81.16000366210938,122.41000366210938,173.0500030517578,56.83000183105469,63.29199981689453,268.0,305.80999755859375,56.83000183105469,64.1500015258789
151.60000610351562,254.14999389648438,94.16999816894531,93.55000305175781,187.7100067138672,184.50999450683594,23.288000106811523,88.36000061035156,128.25,25.530000686645508,344.79998779296875,183.32000732421875,74.91000366210938,308.4700012207031,34.13999938964844,78.04000091552734,42.459999084472656,142.4499969482422,8.279999732971191,61.88999938964844,33.0,138.6199951171875,346.0799865722656,51.08000183105469,44.45000076293945,18.709999084472656,37.90999984741211,99.05999755859375,119.58999633789062,111.61000061035156,164.02999877929688,39.79999923706055,207.9199981689453,98.18000030517578,89.54013061523438,246.13999938964844,68.94652557373047,39.7400016784668,12.829999923706055,82.11000061035156,119.19000244140625,172.05999755859375,55.560001373291016,62.51499938964844,265.9599914550781,302.1600036621094,57.63999938964844,64.91999816894531
152.8699951171875,253.6999969482422,94.6500015258789,93.91999816894531,182.0,184.97000122070312,24.180999755859375,88.48999786376953,128.0500030517578,25.979999542236328,345.8399963378906,182.9499969482422,75.83999633789062,311.7900085449219,34.0099983215332,77.94999694824219,43.70000076293945,142.64999389648438,8.130000114440918,63.0099983215332,32.560001373291016,137.8000030517578,349.2900085449219,50.68000030517578,43.84000015258789,18.610000610351562,37.529998779296875,99.30000305175781,119.86000061035156,109.9800033569336,162.99000549316406,39.65999984741211,207.1999969482422,97.4000015258789,89.59866333007812,248.72000122070312,69.41739654541016,39.7599983215332,12.979999542236328,85.37000274658203,121.19999694824219,176.22000122070312,56.88999938964844,63.22600173950195,267.5899963378906,307.07000732421875,58.220001220703125,65.66000366210938
150.58999633789062,252.32000732421875,92.66000366210938,92.25,172.9199981689453,181.69000244140625,23.43600082397461,86.87000274658203,126.16000366210938,26.440000534057617,338.3699951171875,178.72000122070312,75.93000030517578,297.7799987792969,32.31999969482422,73.80000305175781,43.0,136.3000030517578,7.690000057220459,58.09000015258789,30.540000915527344,130.33999633789062,342.0899963378906,48.599998474121094,41.130001068115234,18.31999969482422,36.54999923706055,96.13999938964844,117.87000274658203,109.12999725341797,160.50999450683594,39.34000015258789,201.24000549316406,95.93000030517578,88.22742462158203,240.9600067138672,73.07262420654297,37.81999969482422,12.449999809265137,84.02999877929688,117.22000122070312,173.44000244140625,55.599998474121094,62.25199890136719,265.17999267578125,296.9100036621094,55.7599983215332,64.41000366210938
148.5,248.58999633789062,91.01000213623047,90.7300033569336,173.44000244140625,179.50999450683594,22.96500015258789,84.06999969482422,125.44999694824219,27.219999313354492,329.29998779296875,173.17999267578125,73.43000030517578,292.760009765625,31.110000610351562,71.01000213623047,41.459999084472656,131.4600067138672,7.349999904632568,53.439998626708984,30.270000457763672,133.64999389648438,327.6700134277344,48.34000015258789,41.36000061035156,18.43000030517578,36.68000030517578,93.56999969482422,117.48999786376953,107.77999877929688,159.6699981689453,39.0099983215332,203.07000732421875,96.0,87.0066909790039,227.00999450683594,72.62569427490234,36.52000045776367,12.100000381469727,82.66999816894531,115.19000244140625,171.63999938964844,54.93000030517578,61.483001708984375,261.4800109863281,288.19000244140625,53.349998474121094,49.689998626708984
150.47000122070312,253.9199981689453,91.66000366210938,92.43000030517578,174.47999572753906,180.89999389648438,22.965999603271484,84.93000030517578,125.58000183105469,26.950000762939453,324.2699890136719,175.50999450683594,72.61000061035156,293.510009765625,30.81999969482422,69.45999908447266,41.779998779296875,137.72999572753906,7.869999885559082,59.16999816894531,28.510000228881836,131.25,315.510009765625,44.7400016784668,38.40999984741211,18.299999237060547,36.540000915527344,92.5999984741211,116.86000061035156,106.54000091552734,158.7100067138672,38.0099983215332,203.3699951171875,97.45999908447266,86.53845977783203,224.6999969482422,71.00558471679688,35.7599983215332,12.029999732971191,82.01000213623047,114.43000030517578,173.88999938964844,53.900001525878906,61.64699935913086,261.1499938964844,284.9200134277344,54.25,53.064998626708984
152.58999633789062,260.7900085449219,94.25,94.87999725341797,183.25999450683594,194.02000427246094,24.062999725341797,84.55999755859375,124.6500015258789,28.010000228881836,333.3299865722656,182.88999938964844,73.23999786376953,294.94000244140625,32.36000061035156,73.62999725341797,43.79999923706055,139.82000732421875,7.889999866485596,62.650001525878906,28.760000228881836,134.6199951171875,322.1499938964844,47.400001525878906,40.16999816894531,18.440000534057617,36.880001068115234,93.36000061035156,119.0,106.94000244140625,160.75999450683594,38.25,207.27999877929688,98.31999969482422,85.93645477294922,225.6699981689453,72.7613754272461,35.599998474121094,11.930000305175781,87.44999694824219,116.55000305175781,175.72999572753906,54.27000045776367,63.24599838256836,266.25,292.4599914550781,56.529998779296875,55.4900016784668
152.99000549316406,265.44000244140625,96.55000305175781,96.19999694824219,180.4499969482422,197.75,24.22800064086914,82.9800033569336,123.27999877929688,28.40999984741211,333.6099853515625,182.91000366210938,73.91000366210938,303.7900085449219,31.969999313354492,74.06999969482422,43.540000915527344,139.5800018310547,7.900000095367432,64.47000122070312,28.489999771118164,128.25999450683594,312.19000244140625,44.81999969482422,38.849998474121094,18.309999465942383,37.060001373291016,93.0999984741211,118.16999816894531,101.62000274658203,153.8000030517578,35.849998474121094,198.2100067138672,95.83000183105469,85.93645477294922,217.25999450683594,71.63607025146484,34.33000183105469,11.710000038146973,89.68000030517578,115.48999786376953,174.38999938964844,54.130001068115234,62.604000091552734,258.7200012207031,287.739990234375,55.09000015258789,56.54999923706055
155.85000610351562,276.20001220703125,101.06999969482422,100.04000091552734,184.1300048828125,204.92999267578125,25.541000366210938,84.81999969482422,124.69999694824219,30.18000030517578,353.2900085449219,187.3000030517578,74.3499984741211,310.05999755859375,32.72999954223633,75.08999633789062,44.66999816894531,138.9199981689453,7.980000019073486,67.77999877929688,28.969999313354492,130.75,315.0899963378906,45.619998931884766,39.29999923706055,18.389999389648438,36.58000183105469,94.29000091552734,120.6500015258789,101.02999877929688,154.2899932861328,35.619998931884766,203.19000244140625,98.08000183105469,87.13211059570312,218.7100067138672,73.39984130859375,34.61000061035156,11.819999694824219,96.5999984741211,120.51000213623047,177.1300048828125,56.56999969482422,63.650001525878906,268.5799865722656,294.92999267578125,58.880001068115234,58.810001373291016
155.0,279.42999267578125,102.45999908447266,98.94999694824219,180.1300048828125,195.61000061035156,25.725000381469727,85.26000213623047,123.69000244140625,29.809999465942383,358.1400146484375,184.85000610351562,72.98999786376953,303.5,31.780000686645508,73.9800033569336,44.68000030517578,135.6199951171875,7.880000114440918,74.9800033569336,27.81999969482422,125.80999755859375,303.5400085449219,44.25,37.7599983215332,18.1299991607666,36.790000915527344,93.19999694824219,120.38999938964844,99.83999633789062,152.33999633789062,35.16999816894531,201.0500030517578,95.75,86.13712310791016,215.00999450683594,72.0590591430664,33.380001068115234,11.300000190734863,97.83999633789062,120.7300033569336,175.7100067138672,56.65999984741211,63.09700012207031,264.239990234375,288.7099914550781,58.5099983215332,58.52000045776367
157.39999389648438,272.2300109863281,101.93000030517578,97.70999908447266,183.25,197.80999755859375,25.899999618530273,86.95999908447266,125.94000244140625,29.15999984741211,362.8800048828125,185.25,73.20999908447266,305.1300048828125,31.93000030517578,74.5,43.880001068115234,135.47000122070312,8.079999923706055,75.13999938964844,27.75,127.13999938964844,309.5299987792969,44.09000015258789,37.47999954223633,18.489999771118164,37.43000030517578,94.22000122070312,121.19999694824219,102.44999694824219,154.5800018310547,35.79999923706055,204.77000427246094,97.52999877929688,87.2157211303711,220.30999755859375,71.76376342773438,33.619998931884766,11.180000305175781,96.80999755859375,121.81999969482422,179.16000366210938,57.63999938964844,64.37100219726562,268.1099853515625,290.8399963378906,56.84000015258789,55.790000915527344
159.27999877929688,273.7799987792969,105.83999633789062,100.61000061035156,197.5800018310547,202.16000366210938,26.198999404907227,87.58000183105469,126.56999969482422,28.459999084472656,374.2200012207031,188.67999267578125,76.72000122070312,305.7900085449219,32.86000061035156,77.45999908447266,45.7400016784668,141.47000122070312,8.449999809265137,83.98999786376953,28.59000015258789,130.5500030517578,317.2799987792969,45.06999969482422,38.47999954223633,18.540000915527344,37.7400016784668,96.54000091552734,125.61000061035156,107.04000091552734,159.30999755859375,37.02000045776367,204.6999969482422,98.01000213623047,87.1989974975586,224.9199981689453,73.56743621826172,35.099998474121094,11.720000267028809,95.93000030517578,123.80000305175781,178.41000366210938,58.630001068115234,63.67499923706055,271.6600036621094,294.42999267578125,59.2400016784668,58.5099983215332
157.8300018310547,272.2900085449219,104.22000122070312,98.69999694824219,191.14999389648438,199.80999755859375,26.468000411987305,87.9000015258789,124.05000305175781,28.1299991607666,361.7099914550781,186.50999450683594,74.33999633789062,293.8999938964844,31.520000457763672,72.6500015258789,44.959999084472656,135.6300048828125,8.210000038146973,77.13999938964844,27.639999389648438,127.18000030517578,313.6700134277344,43.709999084472656,37.20000076293945,18.389999389648438,37.310001373291016,94.9000015258789,119.5,104.58999633789062,156.07000732421875,36.81999969482422,196.16000366210938,96.69999694824219,84.89966583251953,219.9499969482422,71.50039672851562,34.04999923706055,11.479999542236328,97.58000183105469,121.97000122070312,176.32000732421875,58.16999816894531,63.09199905395508,267.5400085449219,288.1099853515625,57.88999938964844,56.59000015258789
158.92999267578125,277.6600036621094,106.26000213623047,98.70999908447266,192.22000122070312,204.27999877929688,27.19099998474121,87.77999877929688,123.37000274658203,29.030000686645508,369.0,187.44000244140625,72.55999755859375,320.3699951171875,31.18000030517578,61.880001068115234,45.790000915527344,140.57000732421875,8.329999923706055,66.30000305175781,26.969999313354492,126.83999633789062,314.8500061035156,43.45000076293945,36.61000061035156,18.459999084472656,37.369998931884766,95.83000183105469,120.97000122070312,103.41000366210938,154.52000427246094,36.47999954223633,197.89999389648438,96.0,84.44815826416016,219.44000244140625,73.09656524658203,33.7400016784668,11.420000076293945,100.27999877929688,124.1500015258789,180.27999877929688,61.34000015258789,63.92300033569336,268.1600036621094,288.75,60.189998626708984,57.209999084472656
160.25,280.57000732421875,106.05999755859375,98.12999725341797,190.41000366210938,206.00999450683594,26.77899932861328,88.01000213623047,125.29000091552734,29.360000610351562,374.9599914550781,190.05999755859375,73.87999725341797,328.3900146484375,30.75,60.68000030517578,44.97999954223633,136.52999877929688,8.199999809265137,67.83000183105469,27.139999389648438,124.91000366210938,312.57000732421875,43.11000061035156,36.22999954223633,18.610000610351562,37.65999984741211,94.08000183105469,120.70999908447266,103.52999877929688,156.05999755859375,35.880001068115234,197.52999877929688,96.44000244140625,84.56521606445312,217.00999450683594,72.92098999023438,33.709999084472656,11.510000228881836,97.94999694824219,124.76000213623047,179.50999450683594,61.15999984741211,63.617000579833984,271.67999267578125,288.7300109863281,60.45000076293945,56.619998931884766
158.27999877929688,276.3800048828125,103.05999755859375,98.04000091552734,191.80999755859375,202.83999633789062,26.5310001373291,90.13999938964844,129.30999755859375,29.18000030517578,373.1499938964844,191.25999450683594,73.30000305175781,327.6600036621094,30.6200008392334,64.4000015258789,45.06999969482422,134.97000122070312,8.039999961853027,62.540000915527344,28.489999771118164,128.49000549316406,318.5299987792969,44.779998779296875,37.470001220703125,18.8700008392334,38.04999923706055,95.62000274658203,117.80999755859375,105.80000305175781,157.64999389648438,36.880001068115234,200.57000732421875,96.91000366210938,84.85785675048828,218.0,74.46927642822266,34.45000076293945,11.520000457763672,96.61000061035156,123.5999984741211,177.0500030517578,59.790000915527344,62.683998107910156,274.20001220703125,288.8599853515625,59.900001525878906,57.16999816894531
157.64999389648438,275.2300109863281,101.36000061035156,97.23999786376953,189.19000244140625,200.67999267578125,26.40999984741211,89.8499984741211,129.33999633789062,29.290000915527344,373.3999938964844,192.3000030517578,72.69999694824219,323.5199890136719,30.06999969482422,63.7599983215332,44.310001373291016,134.80999755859375,8.0,63.040000915527344,28.1200008392334,128.8800048828125,318.44000244140625,45.220001220703125,37.18000030517578,18.719999313354492,38.0,94.81999969482422,117.87000274658203,107.12000274658203,159.49000549316406,37.43000030517578,204.9600067138672,96.80000305175781,85.06688690185547,220.16000366210938,74.3335952758789,34.220001220703125,11.600000381469727,94.55999755859375,121.33999633789062,177.49000549316406,59.279998779296875,62.470001220703125,272.8800048828125,290.1499938964844,58.2400016784668,57.040000915527344
160.77000427246094,280.510009765625,101.9000015258789,100.25,193.8800048828125,205.35000610351562,26.983999252319336,90.62000274658203,129.7100067138672,31.520000457763672,379.1600036621094,196.63999938964844,74.18000030517578,332.0299987792969,30.8700008392334,66.48999786376953,46.70000076293945,137.4600067138672,8.220000267028809,65.30000305175781,28.670000076293945,129.13999938964844,320.7200012207031,45.95000076293945,37.970001220703125,19.0,38.47999954223633,96.87000274658203,120.48999786376953,108.95999908447266,160.86000061035156,37.689998626708984,207.97000122070312,97.69999694824219,86.27926635742188,223.0,75.06784057617188,35.70000076293945,12.050000190734863,96.08999633789062,125.08999633789062,181.0399932861328,63.540000915527344,62.54999923706055,276.80999755859375,296.1199951171875,59.84000015258789,57.97999954223633
162.36000061035156,284.04998779296875,101.31999969482422,102.0,195.27999877929688,207.83999633789062,27.382999420166016,90.51000213623047,129.22000122070312,32.09000015258789,381.8999938964844,196.60000610351562,74.38999938964844,338.42999267578125,31.190000534057617,68.48999786376953,46.5099983215332,142.11000061035156,8.149999618530273,64.16000366210938,28.299999237060547,128.75,321.1400146484375,46.06999969482422,37.380001068115234,19.079999923706055,38.65999984741211,98.0999984741211,120.0999984741211,109.48999786376953,162.38999938964844,37.97999954223633,211.0399932861328,97.37000274658203,85.93645477294922,224.5399932861328,75.05985260009766,35.9900016784668,12.289999961853027,97.87999725341797,127.4000015258789,184.24000549316406,63.09000015258789,63.375,281.6499938964844,309.1099853515625,60.09000015258789,56.540000915527344
